"","Cannibal_PPG","Date","box","Cannibalised_PPG","Model_flag","Cannibal_PPG_Description","Category","Retailer","Cannibal_Doll","Cannibal_dollars_on_predicted","Cannibal_dollars_on_predicted.x","Cannibal_dollars_on_predicted.y"
"394","ITEM3CWFANCYFEASTML_Retailer","2021-07-03","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",6205.54594330328,1787.33550562754,1787.33550562754,1787.33550562754
"395","ITEM3CWFANCYFEASTML_Retailer","2021-07-10","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2863.97223850953,1560.84922185028,1560.84922185028,1560.84922185028
"396","ITEM3CWFANCYFEASTML_Retailer","2021-07-17","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2132.52373813815,2115.27499117692,2115.27499117692,2115.27499117692
"397","ITEM3CWFANCYFEASTML_Retailer","2021-07-24","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1886.11658833516,1886.11658833516,1886.11658833516
"398","ITEM3CWFANCYFEASTML_Retailer","2021-07-31","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1837.88200080273,1837.88200080273,1837.88200080273
"399","ITEM3CWFANCYFEASTML_Retailer","2021-08-07","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1647.15779720974,1647.15779720974,1647.15779720974
"400","ITEM3CWFANCYFEASTML_Retailer","2021-08-14","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1635.49020713823,1635.49020713823,1635.49020713823
"401","ITEM3CWFANCYFEASTML_Retailer","2021-08-21","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1662.41098461428,1662.41098461428,1662.41098461428
"402","ITEM3CWFANCYFEASTML_Retailer","2021-08-28","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2055.70245257513,1719.81929385285,1719.81929385285,1719.81929385285
"403","ITEM3CWFANCYFEASTML_Retailer","2021-09-04","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",5438.49858857373,1808.00271757063,1808.00271757063,1808.00271757063
"404","ITEM3CWFANCYFEASTML_Retailer","2021-09-11","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",7738.09850051186,1553.1676862391,1553.1676862391,1553.1676862391
"405","ITEM3CWFANCYFEASTML_Retailer","2021-09-18","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",7619.87781909824,1441.08087759472,1441.08087759472,1441.08087759472
"406","ITEM3CWFANCYFEASTML_Retailer","2021-09-25","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2836.4257197609,1399.47267037936,1399.47267037936,1399.47267037936
"407","ITEM3CWFANCYFEASTML_Retailer","2021-10-02","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",339.644299306936,1271.69886214474,1271.69886214474,1271.69886214474
"408","ITEM3CWFANCYFEASTML_Retailer","2021-10-09","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",696.087289774398,1618.82880027263,1618.82880027263,1618.82880027263
"409","ITEM3CWFANCYFEASTML_Retailer","2021-10-16","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",1099.89582682074,1449.23780915896,1449.23780915896,1449.23780915896
"410","ITEM3CWFANCYFEASTML_Retailer","2021-10-23","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4553.00057169761,1525.4277030691,1525.4277030691,1525.4277030691
"411","ITEM3CWFANCYFEASTML_Retailer","2021-10-30","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",7026.48959445093,1513.96804314258,1513.96804314258,1513.96804314258
"412","ITEM3CWFANCYFEASTML_Retailer","2021-11-06","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",11353.1104627532,1476.51688718786,1476.51688718786,1476.51688718786
"413","ITEM3CWFANCYFEASTML_Retailer","2021-11-13","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",9498.75735900798,2733.39301459614,2733.39301459614,2733.39301459614
"414","ITEM3CWFANCYFEASTML_Retailer","2021-11-20","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",13763.8811253209,2347.71350755161,2347.71350755161,2347.71350755161
"415","ITEM3CWFANCYFEASTML_Retailer","2021-11-27","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2264.76464972828,1882.58210608187,1882.58210608187,1882.58210608187
"416","ITEM3CWFANCYFEASTML_Retailer","2021-12-04","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4197.1065439447,1855.66965667724,1855.66965667724,1855.66965667724
"417","ITEM3CWFANCYFEASTML_Retailer","2021-12-11","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",484.817651987833,1703.33566917304,1703.33566917304,1703.33566917304
"418","ITEM3CWFANCYFEASTML_Retailer","2021-12-18","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4499.72648268095,1909.07354870919,1909.07354870919,1909.07354870919
"419","ITEM3CWFANCYFEASTML_Retailer","2021-12-25","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4829.76207125417,1721.13965188491,1721.13965188491,1721.13965188491
"420","ITEM3CWFANCYFEASTML_Retailer","2022-01-01","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",618.124435306127,1813.72328911105,1813.72328911105,1813.72328911105
"421","ITEM3CWFANCYFEASTML_Retailer","2022-01-08","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4787.15338838316,2298.64322254874,2298.64322254874,2298.64322254874
"422","ITEM3CWFANCYFEASTML_Retailer","2022-01-15","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",11823.2120622294,2198.08790748795,2198.08790748795,2198.08790748795
"423","ITEM3CWFANCYFEASTML_Retailer","2022-01-22","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",11925.3304089347,2358.15645762546,2358.15645762546,2358.15645762546
"424","ITEM3CWFANCYFEASTML_Retailer","2022-01-29","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",9811.58605068116,1928.85445376793,1928.85445376793,1928.85445376793
"425","ITEM3CWFANCYFEASTML_Retailer","2022-02-05","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",3074.53672015113,2074.39291881234,2074.39291881234,2074.39291881234
"426","ITEM3CWFANCYFEASTML_Retailer","2022-02-12","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,350.771838194523,350.771838194523,350.771838194523
"427","ITEM3CWFANCYFEASTML_Retailer","2022-03-12","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",1911.97326806175,151.871378979959,151.871378979959,151.871378979959
"428","ITEM3CWFANCYFEASTML_Retailer","2022-03-19","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",7522.66510145735,553.214380799742,553.214380799742,553.214380799742
"429","ITEM3CWFANCYFEASTML_Retailer","2022-05-14","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",122.610658779125,8.13576038410247,8.13576038410247,8.13576038410247
"430","ITEM3CWFANCYFEASTML_Retailer","2022-05-28","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",614.085455758226,36.4699945119428,36.4699945119428,36.4699945119428
"431","ITEM3CWFANCYFEASTML_Retailer","2022-06-11","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",95.7264743513602,5.73745274909743,5.73745274909743,5.73745274909743
"432","ITEM3CWFANCYFEASTML_Retailer","2022-07-23","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",3208.20215915151,456.76510819402,456.76510819402,456.76510819402
"433","ITEM3CWFANCYFEASTML_Retailer","2022-07-30","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2030.02472303071,620.445905374836,620.445905374836,620.445905374836
"434","ITEM3CWFANCYFEASTML_Retailer","2022-08-06","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2883.04469966723,339.406263692836,339.406263692836,339.406263692836
"435","ITEM3CWFANCYFEASTML_Retailer","2022-08-13","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,152.35708293377,152.35708293377,152.35708293377
"436","ITEM3CWFANCYFEASTML_Retailer","2022-08-20","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,129.077645448117,129.077645448117,129.077645448117
"437","ITEM3CWFANCYFEASTML_Retailer","2022-08-27","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,102.937007659879,102.937007659879,102.937007659879
"438","ITEM3CWFANCYFEASTML_Retailer","2022-09-03","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1666.35263682199,1666.35263682199,1666.35263682199
"439","ITEM3CWFANCYFEASTML_Retailer","2022-09-10","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,423.439914335195,423.439914335195,423.439914335195
"440","ITEM3CWFANCYFEASTML_Retailer","2022-09-17","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,15.631549229176,15.631549229176,15.631549229176
"441","ITEM3CWFANCYFEASTML_Retailer","2022-09-24","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,5.3005779824307,5.3005779824307,5.3005779824307
"442","ITEM3CWFANCYFEASTML_Retailer","2022-10-01","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",163.7963572138,9.11461276045884,9.11461276045884,9.11461276045884
"443","ITEM3CWFANCYFEASTML_Retailer","2022-10-08","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,0.813812491120188,0.813812491120188,0.813812491120188
"444","ITEM3CWFANCYFEASTML_Retailer","2022-10-15","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,6.69342690298072,6.69342690298072,6.69342690298072
"445","ITEM3CWFANCYFEASTML_Retailer","2022-10-22","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,11.02505538689,11.02505538689,11.02505538689
"446","ITEM3CWFANCYFEASTML_Retailer","2022-11-05","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,7.70950759638799,7.70950759638799,7.70950759638799
"447","ITEM3CWFANCYFEASTML_Retailer","2022-11-12","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,3.01097589732672,3.01097589732672,3.01097589732672
"448","ITEM3CWFANCYFEASTML_Retailer","2022-11-26","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,44.0279018001602,44.0279018001602,44.0279018001602
"449","ITEM3CWFANCYFEASTML_Retailer","2022-12-03","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",52.8470973095062,3.50117960284115,3.50117960284115,3.50117960284115
"450","ITEM3CWFANCYFEASTML_Retailer","2022-12-17","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",86.4229142434001,5.57832963632973,5.57832963632973,5.57832963632973
"451","ITEM3CWFANCYFEASTML_Retailer","2022-12-24","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",221.397978494953,14.2970041554145,14.2970041554145,14.2970041554145
"452","ITEM3CWFANCYFEASTML_Retailer","2022-12-31","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",66.1325423058257,5.25029225678736,5.25029225678736,5.25029225678736
"453","ITEM1MTYDG_Retailer","2021-03-27","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",27.1718831803781,10.0451301740474,NA,NA
"454","ITEM1MTYDG_Retailer","2021-10-02","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,4.92861133559236,NA,NA
"455","ITEM1MTYDG_Retailer","2022-02-05","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",3.89038967953162,1.17067659176236,NA,NA
"456","ITEM1MTYDG_Retailer","2022-03-05","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.874479962773179,NA,NA
"457","ITEM1MTYDG_Retailer","2022-03-12","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",3.05864203002316,0.892117115054461,NA,NA
"458","ITEM1MTYDG_Retailer","2022-03-26","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,1.084173057437,NA,NA
"459","ITEM1MTYDG_Retailer","2022-04-02","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.533048566975808,NA,NA
"460","ITEM1MTYDG_Retailer","2022-04-09","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.662118347037367,NA,NA
"461","ITEM1MTYDG_Retailer","2022-04-16","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.972710861885119,NA,NA
"462","ITEM1MTYDG_Retailer","2022-04-23","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.890316075163575,NA,NA
"463","ITEM1MTYDG_Retailer","2022-04-30","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.970532575020467,NA,NA
"464","ITEM1MTYDG_Retailer","2022-05-14","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.861413883962957,NA,NA
"465","ITEM1MTYDG_Retailer","2022-05-21","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.815912056439142,NA,NA
"466","ITEM1MTYDG_Retailer","2022-06-11","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",2.25766115771341,0.657539285320585,NA,NA
"467","ITEM1MTYDG_Retailer","2022-07-02","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",1.99224457048944,0.664168376506659,NA,NA
"468","ITEM1MTYDG_Retailer","2022-07-09","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.550538854043328,NA,NA
"469","ITEM1MTYDG_Retailer","2022-07-16","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.563137696213712,NA,NA
"470","ITEM1MTYDG_Retailer","2022-07-23","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.564969065805577,NA,NA
"471","ITEM1MTYDG_Retailer","2022-08-06","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.353114818045842,NA,NA
"472","ITEM1MTYDG_Retailer","2022-08-13","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",1.65851854649652,0.437402494224155,NA,NA
"473","ITEM1MTYDG_Retailer","2022-09-03","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",5.43671926818482,0,NA,NA
"474","ITEM1MTYDG_Retailer","2022-10-08","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.41707427807685,NA,NA
"475","ITEM1MTYDG_Retailer","2022-10-15","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.374815632031702,NA,NA
"476","ITEM1MTYDG_Retailer","2022-10-22","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.164623434367929,NA,NA
"477","ITEM1MTYDG_Retailer","2022-12-10","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.220076289095138,NA,NA
"478","ITEM1MTYDG_Retailer","2022-12-17","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.116542490101977,NA,NA
"479","ITEM1MTYDG_Retailer","2022-12-24","Within","Pantry Loading",1,"DW MTY DG 05.5OZ 12CT","Wet Dog","CVS Total Corp WO HI",0,0.144209599846441,NA,NA
"480","ITEM265DOGCHOWML_Retailer","2021-09-04","Within","Pantry Loading",1,"DW DOG CHOW ML 13 OZ","Wet Dog","CVS Total Corp WO HI",722.660225825245,0,NA,NA
"481","ITEM265DOGCHOWML_Retailer","2021-09-11","Within","Pantry Loading",1,"DW DOG CHOW ML 13 OZ","Wet Dog","CVS Total Corp WO HI",992.005765665683,0,NA,NA
"482","ITEM265DOGCHOWML_Retailer","2021-09-18","Within","Pantry Loading",1,"DW DOG CHOW ML 13 OZ","Wet Dog","CVS Total Corp WO HI",715.96763328573,0,NA,NA
"483","ITEM265DOGCHOWML_Retailer","2021-09-25","Within","Pantry Loading",1,"DW DOG CHOW ML 13 OZ","Wet Dog","CVS Total Corp WO HI",934.567319862182,0,NA,NA
"484","ITEM265DOGCHOWML_Retailer","2021-10-02","Within","Pantry Loading",1,"DW DOG CHOW ML 13 OZ","Wet Dog","CVS Total Corp WO HI",1495.02231923063,0,NA,NA
"485","ITEM265DOGCHOWML_Retailer","2022-12-17","Within","Pantry Loading",1,"DW DOG CHOW ML 13 OZ","Wet Dog","CVS Total Corp WO HI",0.522089110407711,0,NA,NA
